usage_id,customer_id,subscription_id,usage_date,active_seats,licensed_seats,work_items_completed,api_calls,session_minutes
81058,434,447,2026-01-26,487,487,2917,8327,10733
81059,434,447,2026-01-27,487,487,2683,8266,10727
81060,434,447,2026-01-28,272,487,1411,4655,5987
81061,434,447,2026-01-29,422,487,2519,7157,9276
81062,434,447,2026-01-30,487,487,2575,8365,10676
81063,434,447,2026-02-02,342,487,2014,5804,7531
81064,434,447,2026-02-03,487,487,2342,8363,10718
81065,434,447,2026-02-04,264,487,1331,4520,5800
81066,434,447,2026-02-05,487,487,2712,8309,10717
81067,434,447,2026-02-07,365,487,2149,6250,8009
81068,434,447,2026-02-09,337,487,1775,5753,7413
81069,434,447,2026-02-10,487,487,2323,8277,10693
81070,434,447,2026-02-12,487,487,1992,8349,10724
81071,434,447,2026-02-14,385,487,2369,6583,8475
81072,434,447,2026-02-16,474,487,2447,8105,10452
81073,434,447,2026-02-17,487,487,2346,8355,10719
81074,434,447,2026-02-22,487,487,2531,8310,10694
81075,434,447,2026-02-23,487,487,1752,8339,10734
81076,434,447,2026-02-24,487,487,2810,8365,10702
81077,434,447,2026-02-25,275,487,1435,4735,6046
81078,434,447,2026-02-26,487,487,3108,8329,10711
81079,434,447,2026-03-03,286,487,1505,4924,6285
81080,434,447,2026-03-05,413,487,1835,7042,9101
81081,434,447,2026-03-06,487,487,2677,8296,10697
81082,434,447,2026-03-11,487,487,2243,8316,10725
81083,434,447,2026-03-12,487,487,2735,8345,10708
81084,434,447,2026-03-13,487,487,2504,8305,10690
81085,434,447,2026-03-14,478,487,2682,8192,10525
81086,434,447,2026-03-16,435,487,2131,7443,9577
81087,434,447,2026-03-17,411,487,2076,7068,9033
81088,434,447,2026-03-18,487,487,2719,8317,10700
81089,434,447,2026-03-19,388,487,1794,6653,8527
81090,434,447,2026-03-20,487,487,2007,8332,10693
81091,434,447,2026-03-23,382,487,2221,6490,8422
81092,434,447,2026-03-24,487,487,2456,8327,10706
81093,434,447,2026-03-25,328,487,1777,5615,7205
81094,434,447,2026-03-26,470,487,2913,8013,10316
81095,434,447,2026-03-27,395,487,2279,6769,8682
81096,434,447,2026-03-28,404,487,1696,6966,8913
81097,434,447,2026-03-30,362,487,1312,6188,7924
81098,434,447,2026-03-31,365,487,2088,6236,8031
81099,434,447,2026-04-01,454,487,2474,7782,9995
81100,434,447,2026-04-06,277,487,1644,4764,6106
81101,434,447,2026-04-07,249,487,1367,4245,5482
81102,434,447,2026-04-08,474,487,2116,8106,10431
81103,434,447,2026-04-09,487,487,2288,8294,10736
81104,434,447,2026-04-10,487,487,2314,8338,10747
81105,434,447,2026-04-14,306,487,1776,5198,6722
81106,434,447,2026-04-15,487,487,2523,8350,10734
81107,434,447,2026-04-17,487,487,2431,8359,10718
81108,434,447,2026-04-19,487,487,2772,8355,10739
81109,434,447,2026-04-20,283,487,1234,4809,6220
81110,434,447,2026-04-21,487,487,2227,8323,10696
81111,434,447,2026-04-22,487,487,2712,8359,10741
81112,434,447,2026-04-23,486,487,3094,8263,10718
81113,434,447,2026-04-26,325,487,1797,5531,7148
81114,434,447,2026-04-27,249,487,1403,4271,5461
81115,434,447,2026-04-28,478,487,1750,8186,10541
81116,434,447,2026-04-29,381,487,2101,6516,8382
81117,434,447,2026-05-05,249,487,1406,4281,5461
81118,434,447,2026-05-06,267,487,1802,4595,5861
81119,434,447,2026-05-07,487,487,2655,8268,10713
81120,434,447,2026-05-08,487,487,2589,8307,10704
81121,434,447,2026-05-10,487,487,2496,8324,10722
81122,434,447,2026-05-11,250,487,939,4269,5471
81123,434,447,2026-05-16,487,487,2041,8335,10734
81124,434,447,2026-05-18,362,487,1812,6198,7949
81125,434,447,2026-05-19,487,487,2590,8345,10686
81126,434,447,2026-05-20,487,487,3386,8325,10704
81127,434,447,2026-05-21,431,487,1969,7387,9480
81128,434,447,2026-05-23,451,487,1748,7684,9941
81129,434,447,2026-05-25,349,487,1710,5925,7683
81130,434,447,2026-05-26,487,487,2364,8352,10715
81131,434,447,2026-05-27,275,487,1344,4710,6016
81132,434,447,2026-06-01,487,487,2556,8319,10706
81133,434,447,2026-06-03,411,487,2475,7032,9067
81134,434,447,2026-06-04,464,487,1983,7984,10239
81135,434,447,2026-06-05,438,487,2417,7512,9656
81136,434,447,2026-06-08,296,487,1774,5093,6485
81137,434,447,2026-06-09,291,487,1236,5037,6376
81138,434,447,2026-06-10,361,487,2385,6150,7949
81139,434,447,2026-06-11,341,487,1659,5866,7504
81140,434,447,2026-06-12,327,487,1759,5564,7226
81141,434,447,2026-06-14,487,487,3140,8328,10721
81142,434,447,2026-06-16,487,487,2314,8346,10689
81143,434,447,2026-06-17,393,487,1527,6726,8620
81144,434,447,2026-06-18,469,487,2778,8039,10299
81145,434,447,2026-06-19,340,487,1811,5807,7488
81146,434,447,2026-06-22,418,487,2284,7162,9162
81147,434,447,2026-06-24,487,487,2587,8315,10694
81148,434,447,2026-06-25,439,487,2453,7505,9664
81149,434,447,2026-06-26,487,487,2144,8325,10702
81150,434,447,2026-07-01,487,487,2990,8324,10729
81151,434,447,2026-07-02,376,487,1861,6403,8264
81152,434,447,2026-07-03,487,487,2879,8363,10730
81153,434,447,2026-07-08,422,487,1849,7209,9301
81154,434,447,2026-07-09,487,487,1872,8295,10706
81155,434,447,2026-07-10,381,487,1737,6478,8382
81156,434,447,2026-07-13,487,487,2456,8357,10692
81157,434,447,2026-07-16,464,487,2354,7939,10251
81158,434,447,2026-07-17,487,487,2910,8305,10726
81159,434,447,2026-07-20,487,487,1835,8363,10698
81160,434,447,2026-07-22,256,487,1351,4412,5581
81161,434,447,2026-07-23,484,487,2763,8278,10618
81162,434,447,2026-07-24,487,487,2901,8285,10698
81163,434,447,2026-07-25,268,487,1354,4575,5921
81164,434,447,2026-07-27,392,487,2295,6726,8629
81165,434,447,2026-07-28,404,487,2168,6887,8872
81166,434,447,2026-07-29,300,487,1865,5170,6606
81167,434,447,2026-07-30,326,487,1958,5553,7139
81168,434,447,2026-07-31,271,487,1197,4624,5969
81169,434,447,2026-08-01,487,487,2310,8333,10724
81170,434,447,2026-08-03,341,487,995,5792,7517
81171,434,447,2026-08-04,335,487,2100,5715,7421
81172,434,447,2026-08-06,487,487,2003,8327,10713
81173,434,447,2026-08-07,487,487,2059,8318,10695
81174,434,447,2026-08-08,487,487,2460,8366,10733
81175,434,447,2026-08-11,487,487,2694,8288,10688
81176,434,447,2026-08-13,487,487,2992,8334,10702
81177,434,447,2026-08-17,383,487,1684,6524,8403
81178,434,447,2026-08-19,389,423,2269,6656,8577
81179,434,447,2026-08-20,423,423,2481,7193,9268
81180,434,447,2026-08-21,423,423,2226,7239,9284
81181,434,447,2026-08-26,423,423,1636,7228,9309
81182,434,447,2026-08-27,276,423,1139,4733,6070
81183,435,448,2025-06-06,7,9,26,67,138
81184,435,448,2025-06-09,8,9,40,40,153
81185,435,448,2025-06-11,8,9,33,58,175
81186,435,448,2025-06-12,5,9,16,14,89
81187,435,448,2025-06-13,5,9,21,28,109
81188,435,448,2025-06-14,7,9,22,91,173
81189,435,448,2025-06-16,8,9,24,65,219
81190,435,448,2025-06-18,9,9,34,139,210
81191,435,448,2025-06-19,9,9,42,95,171
81192,435,448,2025-06-22,7,9,24,90,162
81193,435,448,2025-06-25,7,9,30,93,130
81194,435,448,2025-07-01,4,9,15,29,60
81195,435,448,2025-07-04,7,9,38,75,176
81196,435,448,2025-07-07,6,9,23,82,99
81197,435,448,2025-07-08,4,9,11,32,81
81198,435,448,2025-07-15,5,9,14,1,102
81199,435,448,2025-07-16,7,9,20,121,124
81200,435,448,2025-07-17,8,9,33,78,196
81201,435,448,2025-07-18,8,9,19,78,166
81202,435,448,2025-07-19,6,9,18,94,125
81203,435,448,2025-07-21,5,9,13,30,112
81204,435,448,2025-07-25,7,9,31,81,115
81205,435,448,2025-07-27,8,9,38,30,169
81206,435,448,2025-07-28,5,9,23,81,107
81207,435,448,2025-07-31,8,9,13,114,165
81208,435,448,2025-08-04,8,9,38,58,173
81209,435,448,2025-08-07,5,9,10,43,107
81210,435,448,2025-08-09,6,9,29,57,117
81211,435,448,2025-08-11,5,9,15,37,149
81212,435,448,2025-08-14,4,9,12,38,88
81213,435,448,2025-08-18,7,9,18,66,190
81214,435,448,2025-08-22,7,9,25,91,171
81215,435,448,2025-08-25,6,9,24,51,115
81216,435,448,2025-08-26,5,9,20,101,79
81217,435,448,2025-08-29,9,9,33,56,175
81218,435,448,2025-09-02,6,9,10,43,126
81219,435,448,2025-09-05,7,9,26,74,151
81220,435,448,2025-09-08,9,9,31,90,211
81221,435,448,2025-09-09,6,9,21,61,107
81222,435,448,2025-09-10,9,9,34,123,186
81223,435,448,2025-09-11,7,9,29,32,136
81224,435,448,2025-09-12,8,9,36,100,167
81225,435,448,2025-09-15,8,9,23,123,213
81226,435,448,2025-09-17,5,9,23,76,104
81227,435,448,2025-09-18,8,9,41,25,174
81228,435,448,2025-09-19,9,9,38,76,215
81229,435,448,2025-09-20,5,9,23,93,136
81230,435,448,2025-09-22,4,9,18,48,90
81231,435,448,2025-09-23,9,9,33,106,193
81232,435,448,2025-09-29,8,9,25,103,183
81233,435,448,2025-10-02,5,9,12,28,105
81234,435,448,2025-10-06,7,9,19,42,143
81235,435,448,2025-10-07,4,9,18,57,96
81236,435,448,2025-10-08,6,9,29,113,119
81237,435,448,2025-10-09,5,9,20,59,109
81238,435,448,2025-10-13,4,9,21,29,116
81239,435,448,2025-10-14,8,9,37,74,165
81240,435,448,2025-10-16,8,9,37,54,147
81241,435,448,2025-10-17,4,9,15,57,83
81242,435,448,2025-10-19,5,9,19,60,105
81243,435,448,2025-10-21,8,9,31,86,181
81244,435,448,2025-10-22,6,9,18,60,151
81245,435,448,2025-10-24,8,9,29,129,174
81246,435,448,2025-10-28,4,9,6,71,91
81247,435,448,2025-10-29,8,9,29,88,192
81248,435,448,2025-11-03,7,9,30,28,148
81249,435,448,2025-11-04,9,9,40,68,187
81250,435,448,2025-11-05,5,9,24,78,128
81251,435,448,2025-11-06,6,9,18,73,143
81252,435,448,2025-11-09,7,9,30,71,154
81253,435,448,2025-11-10,4,9,16,27,35
81254,435,448,2025-11-12,6,9,22,54,138
81255,435,448,2025-11-13,9,9,44,75,199
81256,435,448,2025-11-17,8,9,30,90,148
81257,435,448,2025-11-19,5,9,20,22,124
81258,435,448,2025-11-20,4,9,15,48,104
81259,435,448,2025-11-24,5,9,20,46,90
81260,435,448,2025-11-25,6,9,20,81,124
81261,435,448,2025-12-01,4,9,14,27,82
81262,435,448,2025-12-02,4,9,17,0,76
81263,435,448,2025-12-05,4,9,16,51,94
81264,435,448,2025-12-08,7,9,28,31,175
81265,435,448,2025-12-10,6,9,25,58,139
81266,435,448,2025-12-11,8,9,30,70,163
81267,435,448,2025-12-15,7,9,29,45,162
81268,435,448,2025-12-17,4,9,11,13,109
81269,435,448,2025-12-18,5,9,24,50,114
81270,435,448,2025-12-23,7,9,28,46,156
81271,435,448,2025-12-24,8,9,22,99,175
81272,435,448,2025-12-26,9,9,33,133,198
81273,435,448,2025-12-29,8,9,24,106,183
81274,435,448,2026-01-01,5,9,22,87,98
81275,435,448,2026-01-02,6,9,24,85,153
81276,435,448,2026-01-05,8,9,31,114,208
81277,435,448,2026-01-07,4,9,17,57,77
81278,435,448,2026-01-08,6,9,33,90,142
81279,435,448,2026-01-12,5,9,21,55,117
81280,435,448,2026-01-16,6,9,16,98,141
81281,435,448,2026-01-17,4,9,13,66,81
81282,435,448,2026-01-19,9,9,33,167,202
81283,435,448,2026-01-20,5,9,21,55,101
81284,435,448,2026-01-21,8,9,31,60,134
81285,435,448,2026-01-23,4,9,15,54,68
81286,435,448,2026-01-26,7,9,33,48,144
81287,435,448,2026-01-27,9,9,32,122,195
81288,435,448,2026-02-02,8,9,31,102,176
81289,435,448,2026-02-07,6,9,31,40,136
81290,435,448,2026-02-10,6,9,20,91,133
81291,435,448,2026-02-11,8,9,29,60,180
81292,435,448,2026-02-12,7,9,26,65,156
81293,435,448,2026-02-13,5,9,15,38,125
81294,435,448,2026-02-16,7,9,24,101,167
81295,435,448,2026-02-17,7,9,18,52,167
81296,435,448,2026-02-18,4,9,12,0,71
81297,435,448,2026-02-23,5,9,22,59,139
81298,435,448,2026-02-24,6,9,18,50,129
81299,435,448,2026-03-01,7,9,30,55,109
81300,435,448,2026-03-02,9,9,30,84,199
81301,435,448,2026-03-03,6,9,18,64,163
81302,435,448,2026-03-04,7,9,32,75,185
81303,435,448,2026-03-06,6,9,14,75,129
81304,435,448,2026-03-16,8,9,33,84,179
81305,435,448,2026-03-17,6,9,32,45,113
81306,435,448,2026-03-19,9,9,39,91,223
81307,435,448,2026-03-23,9,9,34,99,215
81308,435,448,2026-03-24,5,9,16,81,109
81309,435,448,2026-03-25,6,9,23,47,124
81310,435,448,2026-03-27,8,9,29,86,151
81311,435,448,2026-03-30,5,9,20,61,69
81312,435,448,2026-03-31,5,9,21,28,107
81313,435,448,2026-04-01,6,9,23,52,161
81314,435,448,2026-04-02,7,9,24,79,182
81315,435,448,2026-04-07,4,9,19,60,98
81316,435,448,2026-04-09,9,9,41,118,157
81317,435,448,2026-04-14,5,9,18,57,81
81318,435,448,2026-04-16,6,9,23,60,110
81319,435,448,2026-04-21,4,9,15,55,67
81320,435,448,2026-04-24,9,9,36,60,215
81321,435,448,2026-04-29,9,9,29,109,200
81322,435,448,2026-05-01,5,9,17,22,108
81323,435,448,2026-05-04,9,9,40,90,212
81324,435,448,2026-05-06,5,9,19,65,109
81325,435,448,2026-05-07,8,9,20,87,189
81326,435,448,2026-05-11,7,9,30,85,160
81327,435,448,2026-05-13,5,9,13,51,134
81328,435,448,2026-05-14,5,9,20,0,86
81329,435,448,2026-05-25,4,9,17,43,59
81330,435,448,2026-05-26,4,9,15,114,94
81331,435,448,2026-06-05,4,9,15,43,68
81332,435,448,2026-06-06,6,9,25,41,144
81333,435,448,2026-06-08,7,9,32,92,160
81334,435,448,2026-06-12,3,9,9,18,81
81335,435,448,2026-06-14,7,9,17,64,164
81336,435,448,2026-06-16,5,9,17,36,110
81337,435,448,2026-06-19,8,9,25,63,173
81338,435,448,2026-06-21,8,9,34,77,181
81339,435,448,2026-06-22,8,9,40,58,181
81340,435,448,2026-06-24,6,9,26,52,155
81341,435,448,2026-06-25,8,9,32,83,172
81342,435,448,2026-06-26,9,9,34,61,230
81343,435,448,2026-06-29,4,9,9,58,95
81344,435,448,2026-07-01,4,9,13,53,66
81345,435,448,2026-07-02,9,9,13,99,208
81346,435,448,2026-07-03,6,9,22,116,121
81347,435,448,2026-07-06,6,9,18,94,138
81348,435,448,2026-07-07,5,9,17,26,114
81349,435,448,2026-07-08,8,9,44,112,204
81350,435,448,2026-07-15,3,9,14,35,59
81351,435,448,2026-07-26,8,9,29,88,165
81352,435,448,2026-07-28,8,9,37,68,166
81353,435,448,2026-08-01,4,9,10,44,99
81354,435,448,2026-08-04,9,9,34,108,197
81355,435,448,2026-08-05,4,9,18,61,105
81356,435,448,2026-08-06,8,9,28,116,200
81357,435,448,2026-08-10,9,9,49,92,208
81358,435,448,2026-08-13,9,9,35,94,201
81359,435,448,2026-08-15,9,9,40,112,194
81360,435,448,2026-08-17,8,9,29,73,179
81361,435,448,2026-08-18,6,9,28,115,125
81362,435,448,2026-08-25,4,9,17,21,76
81363,435,448,2026-08-26,6,9,28,62,160
81364,435,448,2026-08-28,5,9,18,51,125
81365,436,449,2025-09-17,3,6,17,22,80
81366,436,449,2025-09-18,6,6,21,70,114
81367,436,449,2025-09-19,6,6,32,49,141
81368,436,449,2025-09-23,4,6,17,6,92
81369,436,449,2025-09-24,4,6,22,84,90
81370,436,449,2025-09-30,4,6,15,85,97
81371,436,449,2025-10-02,6,6,24,65,99
81372,436,449,2025-10-03,6,6,21,75,141
81373,436,449,2025-10-06,3,6,12,80,73
81374,436,449,2025-10-08,3,6,7,27,68
81375,436,449,2025-10-09,4,6,15,61,84
81376,436,449,2025-10-11,4,6,12,52,92
81377,436,449,2025-10-13,4,6,17,54,87
81378,436,449,2025-10-14,4,6,25,54,93
81379,436,449,2025-10-15,6,6,18,62,137
81380,436,449,2025-10-16,4,6,10,62,94
81381,436,449,2025-10-20,3,6,9,82,107
81382,436,449,2025-10-21,6,6,25,106,122
81383,436,449,2025-10-27,5,6,19,63,95
81384,436,449,2025-10-28,6,6,28,70,114
81385,436,449,2025-10-29,3,6,11,62,95
81386,436,449,2025-10-30,3,6,15,60,79
81387,436,449,2025-11-03,6,6,16,102,127
81388,436,449,2025-11-06,3,6,16,12,68
81389,436,449,2025-11-07,5,6,17,77,111
81390,436,449,2025-11-09,6,6,20,74,109
81391,436,449,2025-11-20,5,6,23,32,117
81392,436,449,2025-11-21,5,6,18,51,109
81393,436,449,2025-11-24,5,6,21,79,116
81394,436,449,2025-11-25,6,6,25,44,118
81395,436,449,2025-11-26,3,6,16,56,62
81396,436,449,2025-11-27,6,6,23,82,130
81397,436,449,2025-11-28,6,6,29,67,131
81398,436,449,2025-11-29,6,6,33,93,117
81399,436,449,2025-12-01,4,6,18,73,45
81400,436,449,2025-12-03,6,6,24,111,138
81401,436,449,2025-12-05,5,6,23,39,115
81402,436,449,2025-12-08,3,6,13,0,68
81403,436,449,2025-12-09,4,6,17,40,79
81404,436,449,2025-12-10,4,6,14,67,75
81405,436,449,2025-12-12,3,6,13,10,79
81406,436,449,2025-12-15,6,6,20,97,127
81407,436,449,2025-12-18,3,6,9,21,47
81408,436,449,2025-12-19,3,6,13,80,53
81409,436,449,2025-12-20,3,6,14,52,65
81410,436,449,2025-12-23,3,6,15,17,59
81411,436,449,2025-12-24,4,6,16,48,89
81412,436,449,2025-12-26,6,6,17,18,151
81413,436,449,2025-12-30,6,6,24,130,121
81414,436,449,2026-01-01,4,6,9,43,86
81415,436,449,2026-01-02,4,6,20,84,80
81416,436,449,2026-01-06,5,6,17,64,68
81417,436,449,2026-01-07,6,6,30,62,104
81418,436,449,2026-01-09,4,6,21,39,91
81419,436,449,2026-01-12,6,6,29,50,147
81420,436,449,2026-01-14,6,6,23,105,157
81421,436,449,2026-01-20,6,6,22,122,119
81422,436,449,2026-01-22,3,6,14,42,81
81423,436,449,2026-01-23,5,6,20,18,96
81424,436,449,2026-01-26,5,7,25,61,118
81425,436,449,2026-01-27,6,7,27,73,145
81426,436,449,2026-01-30,5,7,21,93,116
81427,436,449,2026-02-03,6,7,21,89,156
81428,436,449,2026-02-04,6,7,29,91,102
81429,436,449,2026-02-05,7,7,22,129,121
81430,436,449,2026-02-06,7,7,29,49,160
81431,436,449,2026-02-09,5,7,17,73,125
81432,436,449,2026-02-10,7,7,32,95,164
81433,436,449,2026-02-11,5,7,20,43,136
81434,436,449,2026-02-13,4,7,17,53,65
81435,436,449,2026-02-16,7,7,24,69,145
81436,436,449,2026-02-17,4,7,12,5,78
81437,436,449,2026-02-18,7,7,37,86,177
81438,436,449,2026-02-20,4,7,16,75,135
81439,436,449,2026-02-24,5,7,20,71,124
81440,436,449,2026-02-25,7,7,25,126,161
81441,436,449,2026-02-26,3,7,10,23,91
81442,436,449,2026-03-02,4,7,17,67,75
81443,436,449,2026-03-03,4,7,16,49,92
81444,436,449,2026-03-11,5,8,11,60,110
81445,436,449,2026-03-13,8,8,21,132,163
81446,436,449,2026-03-16,6,8,31,79,109
81447,436,449,2026-03-18,7,8,29,105,155
81448,436,449,2026-03-20,8,8,35,97,225
81449,436,449,2026-03-26,8,8,27,84,173
81450,436,449,2026-03-30,8,8,35,70,133
81451,436,449,2026-04-03,5,8,13,92,106
81452,436,449,2026-04-10,8,8,47,118,161
81453,436,449,2026-04-14,8,8,28,89,173
81454,436,449,2026-04-15,8,8,34,108,178
81455,436,449,2026-04-17,7,8,28,47,137
81456,436,449,2026-04-20,4,8,11,63,88
81457,436,449,2026-04-23,8,8,35,71,143
81458,436,449,2026-04-28,5,8,26,57,90
81459,436,449,2026-04-29,8,8,29,92,179
81460,436,449,2026-04-30,8,8,36,75,189
81461,436,449,2026-05-01,8,8,32,125,167
81462,436,449,2026-05-05,8,8,35,82,191
81463,436,449,2026-05-06,3,8,8,21,66
81464,436,449,2026-05-07,8,8,26,81,155
81465,436,449,2026-05-08,5,8,19,55,115
81466,436,449,2026-05-11,8,8,25,134,167
81467,436,449,2026-05-12,3,8,12,8,75
81468,436,449,2026-05-13,5,8,19,60,94
81469,436,449,2026-05-14,4,8,21,1,90
81470,436,449,2026-05-19,8,8,37,68,205
81471,436,449,2026-05-20,6,8,32,69,139
81472,436,449,2026-05-23,7,8,31,61,137
81473,436,449,2026-05-25,6,8,18,90,144
81474,436,449,2026-05-26,7,8,25,68,171
81475,436,449,2026-05-28,5,8,16,6,102
81476,436,449,2026-05-29,7,8,24,24,152
81477,436,449,2026-06-01,8,8,29,81,161
81478,436,449,2026-06-03,7,8,32,48,144
81479,436,449,2026-06-05,7,8,30,104,153
81480,436,449,2026-06-08,5,8,21,29,114
81481,436,449,2026-06-09,7,8,40,73,136
81482,436,449,2026-06-14,8,8,28,91,174
81483,436,449,2026-06-15,7,8,39,117,134
81484,436,449,2026-06-16,6,8,22,106,132
81485,436,449,2026-06-18,8,8,38,134,190
81486,436,449,2026-06-19,6,8,13,74,131
81487,436,449,2026-06-20,7,8,23,56,165
81488,436,449,2026-06-22,4,8,17,31,86
81489,436,449,2026-06-24,4,8,15,41,97
81490,436,449,2026-06-25,5,8,15,32,127
81491,436,449,2026-06-29,8,8,39,105,185
81492,436,449,2026-06-30,5,8,25,85,124
81493,436,449,2026-07-02,5,8,17,50,131
81494,436,449,2026-07-03,4,8,19,17,63
81495,436,449,2026-07-08,8,8,30,115,193
81496,436,449,2026-07-09,3,8,18,51,27
81497,436,449,2026-07-14,8,8,21,120,159
81498,436,449,2026-07-15,5,8,29,50,105
81499,436,449,2026-07-20,6,8,32,82,151
81500,436,449,2026-07-21,8,8,37,93,169
81501,436,449,2026-07-22,8,8,31,45,168
81502,436,449,2026-07-27,8,8,47,92,184
81503,436,449,2026-08-04,4,8,20,7,107
81504,436,449,2026-08-05,8,8,32,90,167
81505,436,449,2026-08-06,5,8,20,90,127
81506,436,449,2026-08-13,4,8,16,54,52
81507,436,449,2026-08-14,8,8,39,78,215
81508,436,449,2026-08-15,8,8,38,59,163
81509,436,449,2026-08-20,5,8,24,59,94
81510,436,449,2026-08-21,7,8,28,69,136
81511,436,449,2026-08-24,5,8,18,77,98
81512,436,449,2026-08-25,8,8,34,85,159
81513,436,449,2026-08-27,5,8,22,99,129
81514,436,449,2026-08-28,6,8,22,130,122
81515,436,449,2026-08-31,7,8,29,99,169
81516,437,450,2023-11-01,6,10,22,0,151
81517,437,450,2023-11-03,8,10,30,0,161
81518,437,450,2023-11-06,9,10,25,0,194
81519,437,450,2023-11-07,8,10,31,0,165
81520,437,450,2023-11-08,8,10,45,0,148
81521,437,450,2023-11-09,5,10,22,0,105
81522,437,450,2023-11-10,6,10,20,0,149
81523,437,450,2023-11-15,7,10,39,0,146
81524,437,450,2023-11-16,10,10,34,0,224
81525,437,450,2023-11-17,9,10,33,0,172
81526,437,450,2023-11-18,10,10,33,0,230
81527,437,450,2023-11-20,8,10,38,0,162
81528,437,450,2023-11-21,5,10,17,0,130
81529,437,450,2023-11-22,5,10,21,0,96
81530,437,450,2023-11-24,6,10,12,0,127
81531,437,450,2023-11-28,4,10,12,0,77
81532,437,450,2023-11-30,5,10,17,0,87
81533,437,450,2023-12-04,4,10,14,0,114
81534,437,450,2023-12-07,7,10,13,0,143
81535,437,450,2023-12-08,7,10,25,0,168
81536,437,450,2023-12-21,7,10,15,0,132
81537,437,450,2023-12-27,4,10,7,0,73
81538,437,450,2024-01-01,7,10,29,0,139
81539,438,451,2022-07-19,10,29,33,32,225
81540,438,451,2022-07-21,12,29,46,25,273
81541,438,451,2022-07-26,11,29,20,17,275
81542,438,451,2022-08-03,12,29,25,0,288
81543,438,451,2022-08-04,15,29,3,6,330
81544,438,451,2022-08-08,9,29,14,22,181
81545,438,451,2022-08-09,12,29,30,20,271
81546,438,451,2022-08-16,11,29,18,16,255
81547,438,451,2022-08-22,13,29,24,2,281
81548,438,451,2022-08-28,14,29,41,32,320
81549,438,451,2022-08-29,7,29,1,64,168
81550,438,451,2022-08-31,10,29,11,46,208
81551,438,451,2022-09-13,8,29,5,0,171
81552,438,451,2022-09-16,7,29,17,16,162
81553,438,451,2022-09-23,15,29,37,35,340
81554,438,451,2022-10-02,14,29,16,40,314
81555,438,451,2022-10-10,14,29,19,7,294
81556,438,451,2022-10-11,12,29,34,9,256
81557,438,451,2022-10-13,14,29,28,28,289
81558,438,451,2022-10-19,13,29,21,17,281
81559,438,451,2022-10-31,11,29,21,0,245
81560,438,451,2022-11-11,16,29,44,0,335
81561,438,451,2022-11-18,12,29,35,11,255
81562,438,451,2022-11-25,8,29,17,13,169
81563,438,451,2022-12-02,16,29,51,41,380
81564,438,451,2022-12-17,13,29,14,11,332
81565,438,451,2022-12-19,9,29,4,26,208
81566,438,451,2022-12-21,12,29,20,0,250
81567,438,451,2022-12-28,13,29,22,0,269
81568,438,451,2022-12-30,7,29,14,0,154
81569,438,451,2023-01-24,13,29,33,9,307
81570,438,451,2023-02-23,8,29,16,0,153
81571,438,451,2023-03-27,8,29,16,6,166
81572,438,451,2023-04-05,7,29,23,6,159
81573,438,451,2023-04-12,15,29,49,31,328
81574,438,451,2023-04-13,16,29,11,0,353
81575,438,451,2023-05-02,16,29,34,0,354
81576,438,451,2023-05-11,11,29,5,13,255
81577,438,451,2023-05-17,7,29,14,28,159
81578,438,451,2023-05-22,9,29,19,56,174
81579,438,451,2023-06-15,12,29,5,23,261
81580,438,451,2023-06-17,11,29,30,5,203
81581,438,451,2023-06-19,16,29,6,35,338
81582,438,451,2023-06-21,14,29,6,0,313
81583,438,451,2023-06-24,9,29,20,9,232
81584,438,451,2023-06-27,7,29,12,0,137
81585,438,451,2023-07-06,13,29,27,33,277
81586,438,451,2023-07-10,11,29,11,14,238
81587,438,451,2023-07-20,15,29,46,12,312
81588,438,451,2023-08-01,10,29,32,13,240
81589,438,451,2023-08-25,6,29,20,38,133
81590,438,451,2023-08-31,8,29,13,42,202
81591,438,451,2023-09-01,14,29,10,13,304
81592,438,451,2023-09-08,13,29,5,34,261
81593,438,451,2023-09-12,16,29,32,29,333
81594,438,451,2023-09-19,8,29,16,0,166
81595,438,451,2023-10-05,10,29,30,47,223
81596,438,451,2023-10-06,11,29,29,16,249
81597,438,451,2023-10-12,12,29,11,71,266
81598,438,451,2023-10-14,11,29,25,88,213
81599,438,451,2023-10-17,8,29,6,33,159
81600,438,451,2023-10-30,15,29,49,34,320
81601,438,451,2023-10-31,13,29,29,45,304
81602,438,451,2023-11-02,7,29,27,5,163
81603,438,451,2023-11-08,16,29,45,24,324
81604,438,451,2023-11-16,12,29,28,0,238
81605,438,451,2023-11-29,16,29,40,45,336
81606,438,451,2023-12-08,9,29,25,16,186
81607,438,451,2023-12-11,10,29,28,0,196
81608,438,451,2023-12-22,8,29,20,36,232
81609,438,451,2023-12-27,9,29,17,25,192
81610,438,451,2023-12-29,13,29,26,0,271
81611,438,451,2024-01-08,10,29,16,0,209
81612,438,451,2024-01-09,14,29,28,48,310
81613,438,451,2024-01-22,14,29,33,57,318
81614,438,451,2024-01-25,16,29,48,29,335
81615,438,451,2024-02-06,14,29,24,0,297
81616,438,451,2024-02-13,9,29,31,16,203
81617,438,451,2024-02-20,10,29,16,0,222
81618,438,451,2024-02-26,7,29,16,13,167
81619,438,451,2024-03-06,14,29,48,44,317
81620,438,451,2024-03-13,12,29,19,27,238
81621,438,451,2024-03-21,6,29,7,21,148
81622,438,451,2024-04-01,9,29,26,47,198
