invoice_item_id,invoice_id,customer_id,subscription_id,plan_id,description,item_type,quantity,unit_price,amount
3630,3422,398,411,1,Starter plan · 4 seats,subscription,4,29.00,116.00
3631,3423,398,411,1,Starter plan · 4 seats,subscription,4,29.00,116.00
3632,3424,398,411,1,Starter plan · 4 seats,subscription,4,29.00,116.00
3633,3425,398,411,1,Starter plan · 4 seats,subscription,4,29.00,116.00
3634,3426,398,411,1,Starter plan · 4 seats,subscription,4,29.00,116.00
3635,3427,398,411,1,Starter plan · 4 seats,subscription,4,29.00,116.00
3636,3428,398,411,1,Starter plan · 4 seats,subscription,4,29.00,116.00
3637,3429,398,411,1,Starter plan · 4 seats,subscription,4,29.00,116.00
3638,3430,398,411,1,Starter plan · 4 seats,subscription,4,29.00,116.00
3639,3431,398,411,1,Starter plan · 4 seats,subscription,4,29.00,116.00
3640,3432,398,411,1,Starter plan · 4 seats,subscription,4,29.00,116.00
3641,3433,398,411,1,Starter plan · 4 seats,subscription,4,29.00,116.00
3642,3434,398,411,1,Starter plan · 4 seats,subscription,4,29.00,116.00
3643,3435,398,411,2,Team plan · 4 seats,subscription,4,59.00,236.00
3644,3436,398,411,2,Team plan · 4 seats,subscription,4,59.00,236.00
3645,3437,398,411,2,Team plan · 4 seats,subscription,4,59.00,236.00
3646,3438,398,411,2,Team plan · 4 seats,subscription,4,59.00,236.00
3647,3439,398,411,2,Team plan · 4 seats,subscription,4,59.00,236.00
3648,3440,398,411,2,Team plan · 4 seats,subscription,4,59.00,236.00
3649,3441,398,411,2,Team plan · 4 seats,subscription,4,59.00,236.00
3650,3442,398,411,2,Team plan · 4 seats,subscription,4,59.00,236.00
3651,3443,398,411,2,Team plan · 4 seats,subscription,4,59.00,236.00
3652,3444,398,411,2,Team plan · 4 seats,subscription,4,59.00,236.00
3653,3445,398,411,2,Team plan · 4 seats,subscription,4,59.00,236.00
3654,3446,398,411,2,Team plan · 4 seats,subscription,4,59.00,236.00
3655,3447,399,412,2,Team annual · 3 seats,subscription,3,590.00,1770.00
3656,3448,400,413,3,Business annual · 395 seats,subscription,395,990.00,391050.00
3657,3448,400,413,3,Implementation and onboarding,one_time,1,1500.00,1500.00
3658,3449,401,414,2,Team plan · 11 seats,subscription,11,59.00,649.00
3659,3450,401,414,2,Team plan · 11 seats,subscription,11,59.00,649.00
3660,3451,401,414,2,Team plan · 11 seats,subscription,11,59.00,649.00
3661,3452,401,414,2,Team plan · 11 seats,subscription,11,59.00,649.00
3662,3453,401,414,2,Team plan · 11 seats,subscription,11,59.00,649.00
3663,3454,401,414,3,Business plan · 11 seats,subscription,11,99.00,1089.00
3664,3454,401,414,3,Additional storage,addon,1,79.00,79.00
3665,3455,401,414,3,Business plan · 11 seats,subscription,11,99.00,1089.00
3666,3456,401,414,3,Business plan · 11 seats,subscription,11,99.00,1089.00
3667,3457,401,414,3,Business plan · 11 seats,subscription,11,99.00,1089.00
3668,3458,401,414,3,Business plan · 11 seats,subscription,11,99.00,1089.00
3669,3459,401,414,3,Business plan · 11 seats,subscription,11,99.00,1089.00
3670,3460,401,414,3,Business plan · 13 seats,subscription,13,99.00,1287.00
3671,3460,401,414,3,Additional storage,addon,1,79.00,79.00
3672,3461,401,414,3,Business plan · 13 seats,subscription,13,99.00,1287.00
3673,3462,401,414,3,Business plan · 13 seats,subscription,13,99.00,1287.00
3674,3463,401,414,3,Business plan · 13 seats,subscription,13,99.00,1287.00
3675,3464,401,414,3,Business plan · 13 seats,subscription,13,99.00,1287.00
3676,3464,401,414,3,Additional storage,addon,1,49.00,49.00
3677,3465,401,414,3,Business plan · 13 seats,subscription,13,99.00,1287.00
3678,3466,401,414,3,Business plan · 13 seats,subscription,13,99.00,1287.00
3679,3467,401,414,3,Business plan · 13 seats,subscription,13,99.00,1287.00
3680,3468,401,414,3,Business plan · 13 seats,subscription,13,99.00,1287.00
3681,3469,401,414,3,Business plan · 13 seats,subscription,13,99.00,1287.00
3682,3470,401,414,3,Business plan · 13 seats,subscription,13,99.00,1287.00
3683,3471,401,414,3,Business plan · 14 seats,subscription,14,99.00,1386.00
3684,3472,401,414,3,Business plan · 14 seats,subscription,14,99.00,1386.00
3685,3473,401,414,3,Business plan · 14 seats,subscription,14,99.00,1386.00
3686,3473,401,414,3,Additional storage,addon,1,129.00,129.00
3687,3474,401,414,3,Business plan · 14 seats,subscription,14,99.00,1386.00
3688,3474,401,414,3,Additional storage,addon,1,49.00,49.00
3689,3475,401,414,3,Business plan · 14 seats,subscription,14,99.00,1386.00
3690,3475,401,414,3,Additional storage,addon,1,49.00,49.00
3691,3476,402,415,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3692,3477,402,415,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3693,3478,402,415,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3694,3479,402,415,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3695,3480,402,415,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3696,3481,402,415,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3697,3482,402,415,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3698,3483,402,415,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3699,3484,402,415,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3700,3485,402,415,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3701,3486,402,415,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3702,3487,402,415,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3703,3488,402,415,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3704,3489,402,415,1,Starter plan · 9 seats,subscription,9,29.00,261.00
3705,3490,402,415,1,Starter plan · 9 seats,subscription,9,29.00,261.00
3706,3491,403,416,4,Enterprise annual · 177 seats,subscription,177,1490.00,263730.00
3707,3491,403,416,4,Implementation and onboarding,one_time,1,7500.00,7500.00
3708,3492,404,417,2,Team annual · 18 seats,subscription,18,590.00,10620.00
3709,3493,405,418,1,Starter plan · 5 seats,subscription,5,29.00,145.00
3710,3494,405,418,1,Starter plan · 5 seats,subscription,5,29.00,145.00
3711,3495,405,418,1,Starter plan · 5 seats,subscription,5,29.00,145.00
3712,3496,405,418,1,Starter plan · 5 seats,subscription,5,29.00,145.00
3713,3497,405,418,1,Starter plan · 5 seats,subscription,5,29.00,145.00
3714,3498,405,418,1,Starter plan · 5 seats,subscription,5,29.00,145.00
3715,3499,405,418,2,Team plan · 5 seats,subscription,5,59.00,295.00
3716,3500,405,418,2,Team plan · 5 seats,subscription,5,59.00,295.00
3717,3501,405,418,2,Team plan · 5 seats,subscription,5,59.00,295.00
3718,3502,405,418,3,Business plan · 5 seats,subscription,5,99.00,495.00
3719,3503,405,418,3,Business plan · 5 seats,subscription,5,99.00,495.00
3720,3503,405,418,3,Additional storage,addon,1,129.00,129.00
3721,3504,405,418,3,Business plan · 5 seats,subscription,5,99.00,495.00
3722,3504,405,418,3,Additional storage,addon,1,49.00,49.00
3723,3505,405,418,3,Business plan · 5 seats,subscription,5,99.00,495.00
3724,3506,405,418,3,Business plan · 5 seats,subscription,5,99.00,495.00
3725,3507,405,418,3,Business plan · 5 seats,subscription,5,99.00,495.00
3726,3508,405,418,3,Business plan · 5 seats,subscription,5,99.00,495.00
3727,3508,405,418,3,Additional storage,addon,1,129.00,129.00
3728,3509,405,418,3,Business plan · 5 seats,subscription,5,99.00,495.00
3729,3510,405,418,3,Business plan · 5 seats,subscription,5,99.00,495.00
3730,3510,405,418,3,Additional storage,addon,1,49.00,49.00
3731,3511,405,418,3,Business plan · 5 seats,subscription,5,99.00,495.00
3732,3512,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3733,3513,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3734,3514,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3735,3515,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3736,3516,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3737,3517,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3738,3518,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3739,3519,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3740,3520,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3741,3521,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3742,3522,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3743,3523,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3744,3524,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3745,3525,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3746,3526,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3747,3527,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3748,3528,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3749,3529,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3750,3530,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3751,3531,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3752,3532,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3753,3533,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3754,3534,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3755,3535,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3756,3536,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3757,3537,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3758,3538,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3759,3539,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3760,3540,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3761,3541,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3762,3542,406,419,2,Team plan · 7 seats,subscription,7,59.00,413.00
3763,3543,407,420,2,Team annual · 31 seats,subscription,31,590.00,18290.04
3764,3544,407,420,2,Team annual · 38 seats,subscription,38,590.00,22419.96
3765,3545,407,420,2,Team annual · 37 seats,subscription,37,590.00,21830.04
3766,3546,407,420,2,Team annual · 50 seats,subscription,50,590.00,29499.96
3767,3547,408,421,2,Team plan · 4 seats,subscription,4,59.00,236.00
3768,3548,408,421,2,Team plan · 4 seats,subscription,4,59.00,236.00
3769,3549,408,421,2,Team plan · 4 seats,subscription,4,59.00,236.00
3770,3550,408,421,2,Team plan · 4 seats,subscription,4,59.00,236.00
3771,3551,408,421,2,Team plan · 4 seats,subscription,4,59.00,236.00
3772,3552,409,422,2,Team annual · 25 seats,subscription,25,590.00,14750.04
3773,3553,409,422,2,Team annual · 50 seats,subscription,50,590.00,29499.96
3774,3554,410,423,3,Business annual · 28 seats,subscription,28,990.00,27720.00
3775,3554,410,423,3,Implementation and onboarding,one_time,1,7500.00,7500.00
3776,3555,410,423,2,Team annual · 28 seats,subscription,28,590.00,16520.04
3777,3556,411,424,3,Business plan · 47 seats,subscription,47,99.00,4653.00
3778,3557,411,424,3,Business plan · 47 seats,subscription,47,99.00,4653.00
3779,3558,411,424,2,Team plan · 47 seats,subscription,47,59.00,2773.00
3780,3559,411,424,2,Team plan · 47 seats,subscription,47,59.00,2773.00
3781,3560,411,424,2,Team plan · 50 seats,subscription,50,59.00,2950.00
3782,3561,411,424,2,Team plan · 50 seats,subscription,50,59.00,2950.00
3783,3562,412,425,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3784,3563,412,425,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3785,3564,412,425,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3786,3565,412,425,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3787,3566,412,425,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3788,3567,412,425,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3789,3568,412,425,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3790,3569,412,425,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3791,3570,412,425,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3792,3571,412,425,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3793,3572,412,425,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3794,3573,412,425,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3795,3574,412,425,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3796,3575,412,425,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3797,3576,412,425,2,Team plan · 10 seats,subscription,10,59.00,590.00
3798,3577,412,425,2,Team plan · 10 seats,subscription,10,59.00,590.00
3799,3578,412,425,2,Team plan · 10 seats,subscription,10,59.00,590.00
3800,3579,412,425,2,Team plan · 10 seats,subscription,10,59.00,590.00
3801,3580,412,425,2,Team plan · 10 seats,subscription,10,59.00,590.00
3802,3581,412,425,2,Team plan · 10 seats,subscription,10,59.00,590.00
3803,3582,412,425,2,Team plan · 10 seats,subscription,10,59.00,590.00
3804,3583,412,425,2,Team plan · 10 seats,subscription,10,59.00,590.00
3805,3584,412,425,2,Team plan · 11 seats,subscription,11,59.00,649.00
3806,3585,412,425,2,Team plan · 11 seats,subscription,11,59.00,649.00
3807,3586,412,425,2,Team plan · 11 seats,subscription,11,59.00,649.00
3808,3587,412,425,2,Team plan · 11 seats,subscription,11,59.00,649.00
3809,3588,412,425,2,Team plan · 11 seats,subscription,11,59.00,649.00
3810,3589,412,425,2,Team plan · 11 seats,subscription,11,59.00,649.00
3811,3590,412,425,2,Team plan · 11 seats,subscription,11,59.00,649.00
3812,3591,412,425,2,Team plan · 11 seats,subscription,11,59.00,649.00
3813,3592,412,425,2,Team plan · 11 seats,subscription,11,59.00,649.00
3814,3593,412,425,2,Team plan · 11 seats,subscription,11,59.00,649.00
3815,3594,412,425,2,Team plan · 11 seats,subscription,11,59.00,649.00
3816,3595,412,425,2,Team plan · 11 seats,subscription,11,59.00,649.00
3817,3596,412,425,2,Team plan · 11 seats,subscription,11,59.00,649.00
3818,3597,412,425,2,Team plan · 11 seats,subscription,11,59.00,649.00
3819,3598,412,425,2,Team plan · 11 seats,subscription,11,59.00,649.00
3820,3599,412,425,2,Team plan · 11 seats,subscription,11,59.00,649.00
3821,3600,412,425,2,Team plan · 11 seats,subscription,11,59.00,649.00
3822,3601,412,425,2,Team plan · 11 seats,subscription,11,59.00,649.00
3823,3602,413,426,2,Team plan · 25 seats,subscription,25,59.00,1475.00
3824,3603,413,426,2,Team plan · 25 seats,subscription,25,59.00,1475.00
3825,3604,413,426,2,Team plan · 25 seats,subscription,25,59.00,1475.00
3826,3605,413,426,2,Team plan · 25 seats,subscription,25,59.00,1475.00
3827,3606,413,426,2,Team plan · 25 seats,subscription,25,59.00,1475.00
3828,3607,413,426,2,Team plan · 25 seats,subscription,25,59.00,1475.00
3829,3608,413,426,2,Team plan · 25 seats,subscription,25,59.00,1475.00
3830,3609,413,426,2,Team plan · 25 seats,subscription,25,59.00,1475.00
3831,3610,413,426,2,Team plan · 25 seats,subscription,25,59.00,1475.00
3832,3611,413,426,2,Team plan · 25 seats,subscription,25,59.00,1475.00
3833,3612,414,427,2,Team annual · 8 seats,subscription,8,590.00,4719.96
3834,3613,414,427,2,Team annual · 8 seats,subscription,8,590.00,4719.96
3835,3614,415,428,1,Starter plan · 4 seats,subscription,4,29.00,116.00
3836,3615,415,428,1,Starter plan · 4 seats,subscription,4,29.00,116.00
3837,3616,416,429,2,Team annual · 29 seats,subscription,29,590.00,17109.96
3838,3617,417,430,1,Starter plan · 2 seats,subscription,2,29.00,58.00
3839,3618,417,430,1,Starter plan · 2 seats,subscription,2,29.00,58.00
3840,3619,417,430,1,Starter plan · 2 seats,subscription,2,29.00,58.00
3841,3620,417,430,1,Starter plan · 2 seats,subscription,2,29.00,58.00
3842,3621,417,430,1,Starter plan · 2 seats,subscription,2,29.00,58.00
3843,3622,417,430,1,Starter plan · 2 seats,subscription,2,29.00,58.00
3844,3623,417,430,1,Starter plan · 2 seats,subscription,2,29.00,58.00
3845,3624,417,430,1,Starter plan · 2 seats,subscription,2,29.00,58.00
3846,3625,417,430,1,Starter plan · 2 seats,subscription,2,29.00,58.00
3847,3626,417,430,1,Starter plan · 2 seats,subscription,2,29.00,58.00
3848,3627,417,430,1,Starter plan · 2 seats,subscription,2,29.00,58.00
3849,3628,417,430,1,Starter plan · 2 seats,subscription,2,29.00,58.00
3850,3629,418,431,2,Team annual · 34 seats,subscription,34,590.00,20060.04
3851,3630,419,432,1,Starter plan · 3 seats,subscription,3,29.00,87.00
3852,3631,420,433,2,Team plan · 2 seats,subscription,2,59.00,118.00
3853,3632,420,433,2,Team plan · 2 seats,subscription,2,59.00,118.00
3854,3633,420,433,2,Team plan · 2 seats,subscription,2,59.00,118.00
3855,3634,420,433,2,Team plan · 2 seats,subscription,2,59.00,118.00
3856,3635,420,433,2,Team plan · 2 seats,subscription,2,59.00,118.00
3857,3636,420,433,2,Team plan · 2 seats,subscription,2,59.00,118.00
3858,3637,420,433,2,Team plan · 2 seats,subscription,2,59.00,118.00
3859,3638,420,433,2,Team plan · 2 seats,subscription,2,59.00,118.00
3860,3639,420,433,2,Team plan · 2 seats,subscription,2,59.00,118.00
3861,3640,420,433,2,Team plan · 2 seats,subscription,2,59.00,118.00
3862,3641,420,433,2,Team plan · 2 seats,subscription,2,59.00,118.00
3863,3642,420,433,2,Team plan · 2 seats,subscription,2,59.00,118.00
3864,3643,420,433,2,Team plan · 2 seats,subscription,2,59.00,118.00
3865,3644,420,433,2,Team plan · 2 seats,subscription,2,59.00,118.00
3866,3645,420,433,2,Team plan · 2 seats,subscription,2,59.00,118.00
3867,3646,420,433,2,Team plan · 2 seats,subscription,2,59.00,118.00
3868,3647,421,434,4,Enterprise annual · 112 seats,subscription,112,1490.00,166880.04
3869,3647,421,434,4,Implementation and onboarding,one_time,1,4000.00,4000.00
3870,3648,421,434,4,Enterprise annual · 112 seats,subscription,112,1490.00,166880.04
3871,3648,421,434,4,Customer success package,addon,1,3600.00,3600.00
3872,3649,421,434,4,Enterprise annual · 131 seats,subscription,131,1490.00,195189.96
3873,3650,421,434,4,Enterprise annual · 139 seats,subscription,139,1490.00,207110.04
3874,3651,422,435,1,Starter plan · 6 seats,subscription,6,29.00,174.00
3875,3652,422,435,1,Starter plan · 6 seats,subscription,6,29.00,174.00
3876,3653,422,435,1,Starter plan · 6 seats,subscription,6,29.00,174.00
3877,3654,422,435,1,Starter plan · 6 seats,subscription,6,29.00,174.00
3878,3655,422,435,1,Starter plan · 6 seats,subscription,6,29.00,174.00
3879,3656,422,435,1,Starter plan · 6 seats,subscription,6,29.00,174.00
3880,3657,422,435,1,Starter plan · 6 seats,subscription,6,29.00,174.00
3881,3658,422,435,1,Starter plan · 6 seats,subscription,6,29.00,174.00
3882,3659,422,435,2,Team plan · 6 seats,subscription,6,59.00,354.00
3883,3660,422,435,2,Team plan · 6 seats,subscription,6,59.00,354.00
3884,3661,422,435,2,Team plan · 6 seats,subscription,6,59.00,354.00
3885,3662,422,435,2,Team plan · 6 seats,subscription,6,59.00,354.00
3886,3663,422,435,2,Team plan · 6 seats,subscription,6,59.00,354.00
3887,3664,422,435,2,Team plan · 6 seats,subscription,6,59.00,354.00
3888,3665,422,435,2,Team plan · 6 seats,subscription,6,59.00,354.00
3889,3666,422,435,2,Team plan · 6 seats,subscription,6,59.00,354.00
3890,3667,422,435,2,Team plan · 6 seats,subscription,6,59.00,354.00
3891,3668,422,435,2,Team plan · 6 seats,subscription,6,59.00,354.00
3892,3669,422,435,3,Business plan · 6 seats,subscription,6,99.00,594.00
3893,3669,422,435,3,Additional storage,addon,1,129.00,129.00
3894,3670,422,435,3,Business plan · 6 seats,subscription,6,99.00,594.00
3895,3671,422,435,3,Business plan · 6 seats,subscription,6,99.00,594.00
3896,3672,422,435,3,Business plan · 6 seats,subscription,6,99.00,594.00
3897,3673,422,435,3,Business plan · 6 seats,subscription,6,99.00,594.00
3898,3674,422,435,3,Business plan · 6 seats,subscription,6,99.00,594.00
3899,3675,422,435,3,Business plan · 6 seats,subscription,6,99.00,594.00
3900,3676,422,435,3,Business plan · 7 seats,subscription,7,99.00,693.00
3901,3677,423,436,4,Enterprise annual · 15 seats,subscription,15,1490.00,22350.00
3902,3677,423,436,4,Implementation and onboarding,one_time,1,2500.00,2500.00
3903,3678,424,437,4,Enterprise annual · 169 seats,subscription,169,1490.00,251810.04
3904,3678,424,437,4,Implementation and onboarding,one_time,1,4000.00,4000.00
3905,3679,424,437,4,Enterprise annual · 130 seats,subscription,130,1490.00,193700.04
3906,3680,424,437,3,Business annual · 152 seats,subscription,152,990.00,150480.00
3907,3681,425,438,3,Business plan · 19 seats,subscription,19,99.00,1881.00
3908,3681,425,438,3,Additional storage,addon,1,129.00,129.00
3909,3682,426,439,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3910,3683,426,439,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3911,3684,426,439,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3912,3685,426,439,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3913,3686,426,439,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3914,3687,426,439,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3915,3688,426,439,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3916,3689,426,439,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3917,3690,426,439,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3918,3691,426,439,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3919,3692,426,439,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3920,3693,426,439,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3921,3694,426,439,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3922,3695,426,439,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3923,3696,426,439,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3924,3697,426,439,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3925,3698,426,439,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3926,3699,426,439,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3927,3700,426,439,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3928,3701,426,439,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3929,3702,426,439,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3930,3703,426,439,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3931,3704,426,439,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3932,3705,426,439,1,Starter plan · 10 seats,subscription,10,29.00,290.00
3933,3706,427,440,1,Starter plan · 4 seats,subscription,4,29.00,116.00
3934,3707,427,440,1,Starter plan · 5 seats,subscription,5,29.00,145.00
3935,3708,427,440,1,Starter plan · 5 seats,subscription,5,29.00,145.00
3936,3709,427,440,1,Starter plan · 5 seats,subscription,5,29.00,145.00
3937,3710,427,440,1,Starter plan · 5 seats,subscription,5,29.00,145.00
3938,3711,427,440,1,Starter plan · 5 seats,subscription,5,29.00,145.00
3939,3712,427,440,1,Starter plan · 5 seats,subscription,5,29.00,145.00
3940,3713,427,440,1,Starter plan · 5 seats,subscription,5,29.00,145.00
3941,3714,427,440,1,Starter plan · 5 seats,subscription,5,29.00,145.00
3942,3715,427,440,1,Starter plan · 5 seats,subscription,5,29.00,145.00
3943,3716,427,440,1,Starter plan · 5 seats,subscription,5,29.00,145.00
3944,3717,427,440,1,Starter plan · 5 seats,subscription,5,29.00,145.00
3945,3718,427,440,1,Starter plan · 5 seats,subscription,5,29.00,145.00
3946,3719,427,440,1,Starter plan · 5 seats,subscription,5,29.00,145.00
3947,3720,427,440,1,Starter plan · 5 seats,subscription,5,29.00,145.00
3948,3721,427,440,1,Starter plan · 5 seats,subscription,5,29.00,145.00
3949,3722,427,440,1,Starter plan · 5 seats,subscription,5,29.00,145.00
3950,3723,427,440,1,Starter plan · 5 seats,subscription,5,29.00,145.00
3951,3724,427,440,1,Starter plan · 5 seats,subscription,5,29.00,145.00
3952,3725,427,440,1,Starter plan · 5 seats,subscription,5,29.00,145.00
3953,3726,427,440,1,Starter plan · 5 seats,subscription,5,29.00,145.00
3954,3727,427,440,1,Starter plan · 5 seats,subscription,5,29.00,145.00
3955,3728,427,440,1,Starter plan · 5 seats,subscription,5,29.00,145.00
3956,3729,427,440,1,Starter plan · 5 seats,subscription,5,29.00,145.00
3957,3730,428,441,2,Team plan · 8 seats,subscription,8,59.00,472.00
3958,3731,428,441,2,Team plan · 8 seats,subscription,8,59.00,472.00
3959,3732,428,441,2,Team plan · 8 seats,subscription,8,59.00,472.00
3960,3733,428,441,2,Team plan · 8 seats,subscription,8,59.00,472.00
3961,3734,428,441,2,Team plan · 8 seats,subscription,8,59.00,472.00
3962,3735,428,441,2,Team plan · 8 seats,subscription,8,59.00,472.00
3963,3736,428,441,2,Team plan · 8 seats,subscription,8,59.00,472.00
3964,3737,428,441,2,Team plan · 8 seats,subscription,8,59.00,472.00
3965,3738,428,441,2,Team plan · 8 seats,subscription,8,59.00,472.00
3966,3739,428,441,2,Team plan · 8 seats,subscription,8,59.00,472.00
3967,3740,428,441,2,Team plan · 8 seats,subscription,8,59.00,472.00
3968,3741,428,441,2,Team plan · 8 seats,subscription,8,59.00,472.00
3969,3742,428,441,2,Team plan · 8 seats,subscription,8,59.00,472.00
3970,3743,428,441,2,Team plan · 9 seats,subscription,9,59.00,531.00
3971,3744,428,441,2,Team plan · 9 seats,subscription,9,59.00,531.00
3972,3745,428,441,2,Team plan · 9 seats,subscription,9,59.00,531.00
3973,3746,428,441,2,Team plan · 9 seats,subscription,9,59.00,531.00
3974,3747,429,442,1,Starter plan · 7 seats,subscription,7,29.00,203.00
3975,3748,429,442,1,Starter plan · 7 seats,subscription,7,29.00,203.00
3976,3749,429,442,1,Starter plan · 7 seats,subscription,7,29.00,203.00
3977,3750,430,443,3,Business plan · 29 seats,subscription,29,99.00,2871.00
3978,3751,430,443,3,Business plan · 29 seats,subscription,29,99.00,2871.00
3979,3752,430,443,3,Business plan · 29 seats,subscription,29,99.00,2871.00
3980,3752,430,443,3,Additional storage,addon,1,49.00,49.00
3981,3753,430,443,3,Business plan · 29 seats,subscription,29,99.00,2871.00
3982,3754,430,443,3,Business plan · 29 seats,subscription,29,99.00,2871.00
3983,3755,430,443,3,Business plan · 29 seats,subscription,29,99.00,2871.00
3984,3756,430,443,3,Business plan · 29 seats,subscription,29,99.00,2871.00
3985,3756,430,443,3,Additional storage,addon,1,129.00,129.00
3986,3757,430,443,3,Business plan · 29 seats,subscription,29,99.00,2871.00
3987,3758,431,444,2,Team annual · 26 seats,subscription,26,590.00,15339.96
3988,3759,432,445,4,Enterprise annual · 26 seats,subscription,26,1490.00,38739.96
3989,3759,432,445,4,Implementation and onboarding,one_time,1,7500.00,7500.00
3990,3760,432,445,4,Enterprise annual · 28 seats,subscription,28,1490.00,41720.04
3991,3761,432,445,4,Enterprise annual · 30 seats,subscription,30,1490.00,44700.00
3992,3762,433,446,1,Starter plan · 3 seats,subscription,3,29.00,87.00
3993,3763,433,446,1,Starter plan · 3 seats,subscription,3,29.00,87.00
3994,3764,433,446,1,Starter plan · 4 seats,subscription,4,29.00,116.00
3995,3765,433,446,1,Starter plan · 4 seats,subscription,4,29.00,116.00
3996,3766,433,446,1,Starter plan · 4 seats,subscription,4,29.00,116.00
3997,3767,433,446,1,Starter plan · 4 seats,subscription,4,29.00,116.00
3998,3768,433,446,1,Starter plan · 4 seats,subscription,4,29.00,116.00
3999,3769,433,446,1,Starter plan · 4 seats,subscription,4,29.00,116.00
4000,3770,433,446,2,Team plan · 4 seats,subscription,4,59.00,236.00
4001,3771,433,446,2,Team plan · 4 seats,subscription,4,59.00,236.00
